file,suffix,readable,num_sample_rows,num_cols,category_col,ad2_categories_found,ad2_coverage_count,image_id_col,label_col,detector_score_col,vlm_score_col,quality_col,consistency_col,has_image_id,has_label,has_detector_score,has_vlm_score,has_quality,has_consistency,source_role,qcr_assembly_value,notes
results/stage11_mvtecad2_multicategory/stage11_d_vlm_image_predictions.csv,.csv,True,243.0,18.0,category,fruit_jelly;sheet_metal;vial;walnuts,4,image_path,,patchcore_score,,,,True,False,True,False,False,False,ad2_summary_or_category_level_source,low,detector
results/stage11_mvtecad2_multicategory/stage11_d_vlm_summary.csv,.csv,True,40.0,20.0,category,fruit_jelly;sheet_metal;vial;walnuts,4,,,,,,,False,False,False,False,False,False,ad2_summary_or_category_level_source,low,
results/stage11_mvtecad2_multicategory/stage11_e_multicategory_evidence_table.csv,.csv,True,5.0,26.0,category,fruit_jelly;sheet_metal;vial;walnuts,4,,,,,,,False,False,False,False,False,False,ad2_summary_or_category_level_source,low,
results/stage11_mvtecad2_multicategory/stage11_i_category_usage_decision_table.csv,.csv,True,8.0,8.0,category,fruit_jelly;sheet_metal;vial;walnuts,4,,,,,,,False,False,False,False,False,False,ad2_summary_or_category_level_source,low,
results/stage11_mvtecad2_multicategory/stage11_i_paper_ready_method_table.csv,.csv,True,6.0,21.0,category,fruit_jelly;sheet_metal;vial;walnuts,4,,,,,,,False,False,False,False,False,False,ad2_summary_or_category_level_source,low,
results/stage13_strong_baseline/stage13_a_patchcore_vlm_fusion_grid.csv,.csv,True,1010.0,14.0,category,fruit_jelly;sheet_metal;vial;walnuts,4,,,,,,,False,False,False,False,False,False,ad2_summary_or_category_level_source,low,
results/stage13_strong_baseline/stage13_a_patchcore_vlm_fusion_loco_category.csv,.csv,True,10.0,16.0,category,fruit_jelly;sheet_metal;vial;walnuts,4,,,,,,,False,False,False,False,False,False,ad2_summary_or_category_level_source,low,
results/stage13_strong_baseline/stage13_a_patchcore_vlm_fusion_per_category.csv,.csv,True,8.0,14.0,category,fruit_jelly;sheet_metal;vial;walnuts,4,,,,,,,False,False,False,False,False,False,ad2_summary_or_category_level_source,low,
results/stage13_strong_baseline/stage13_a_patchcore_vlm_fusion_summary.csv,.csv,True,17.0,14.0,category,fruit_jelly;sheet_metal;vial;walnuts,4,,,,,,,False,False,False,False,False,False,ad2_summary_or_category_level_source,low,
results/stage13_strong_baseline/stage13_a_patchcore_vlm_score_complementarity.csv,.csv,True,5.0,5.0,category,fruit_jelly;sheet_metal;vial;walnuts,4,,,,,,,False,False,False,False,False,False,ad2_summary_or_category_level_source,low,
results/stage14_strong_vlm_baselines/stage14_e_primary_external_baseline_comparison.csv,.csv,True,24.0,8.0,category,fruit_jelly;sheet_metal;vial;walnuts,4,,,,,,,False,False,False,False,False,False,ad2_summary_or_category_level_source,low,
results/stage14_strong_vlm_baselines/stage14_e_winclip_primary_fixed_protocol.csv,.csv,True,4.0,12.0,category,fruit_jelly;sheet_metal;vial;walnuts,4,,,,,,,False,False,False,False,False,False,ad2_summary_or_category_level_source,low,
results/stage15_modern_detector_baselines/stage15_d_efficientad_primary_fixed_budget.csv,.csv,True,4.0,16.0,category,fruit_jelly;sheet_metal;vial;walnuts,4,,,,,,,False,False,False,False,False,False,ad2_summary_or_category_level_source,low,
results/stage15_modern_detector_baselines/stage15_d_efficientad_primary_fixed_budget_epoch30_primary4_backup.csv,.csv,True,4.0,16.0,category,fruit_jelly;sheet_metal;vial;walnuts,4,,,,,,,False,False,False,False,False,False,ad2_summary_or_category_level_source,low,
results/stage15_modern_detector_baselines/stage15_e_primary_unified_baseline_comparison.csv,.csv,True,35.0,9.0,category,fruit_jelly;sheet_metal;vial;walnuts,4,,,,,,,False,False,False,False,False,False,ad2_summary_or_category_level_source,low,
results/stage10_dataset_expansion/stage10_b1_mvtecad2_manifest.csv,.csv,True,5000.0,12.0,category,fruit_jelly;sheet_metal;vial,3,image_path,is_anomaly,,,,,True,True,False,False,False,False,ad2_summary_or_category_level_source,low,label
results/stage10_dataset_expansion/stage10_b2_mvtecad2_folder_mapping.csv,.csv,True,472.0,12.0,category,vial,1,,is_anomaly,,,,,False,True,False,False,False,False,ad2_summary_or_category_level_source,low,label
results/stage10_dataset_expansion/stage10_b2_mvtecad2_folder_summary.csv,.csv,True,3.0,8.0,category,vial,1,,is_anomaly,,,,,False,True,False,False,False,False,ad2_summary_or_category_level_source,low,label
results/stage10_dataset_expansion/stage10_c_mvtecad2_vial_patchcore_metrics.csv,.csv,True,1.0,4.0,,vial,1,,,,,,,False,False,False,False,False,False,ad2_summary_or_category_level_source,low,
results/stage10_dataset_expansion/stage10_c_mvtecad2_vial_patchcore_predictions.csv,.csv,True,71.0,13.0,category,vial,1,image_path,gt_label,,,,,True,True,False,False,False,False,ad2_summary_or_category_level_source,low,label
results/stage10_dataset_expansion/stage10_d_patchcore_candidate_regions.csv,.csv,True,123.0,30.0,category,vial,1,image_path,gt_label,,,,,True,True,False,False,False,False,ad2_summary_or_category_level_source,low,label
results/stage10_dataset_expansion/stage10_d_patchcore_candidate_summary.csv,.csv,True,1.0,8.0,category,vial,1,,,,,,,False,False,False,False,False,False,ad2_summary_or_category_level_source,low,
results/stage10_dataset_expansion/stage10_e_vlm_candidate_scores.csv,.csv,True,123.0,40.0,category,vial,1,image_path,gt_label,,,,,True,True,False,False,False,False,ad2_summary_or_category_level_source,low,label
results/stage10_dataset_expansion/stage10_e_vlm_image_predictions.csv,.csv,True,71.0,13.0,category,vial,1,image_path,,,,,,True,False,False,False,False,False,ad2_summary_or_category_level_source,low,
results/stage10_dataset_expansion/stage10_e_vlm_summary.csv,.csv,True,5.0,15.0,category,vial,1,,,,,,,False,False,False,False,False,False,ad2_summary_or_category_level_source,low,
results/stage10_dataset_expansion/stage10_f_multiscale_context_crop_scores.csv,.csv,True,615.0,45.0,category,vial,1,image_path,gt_label,,,,,True,True,False,False,False,False,ad2_summary_or_category_level_source,low,label
results/stage10_dataset_expansion/stage10_f_multiscale_context_image_predictions.csv,.csv,True,355.0,16.0,category,vial,1,image_path,,,,,,True,False,False,False,False,False,ad2_summary_or_category_level_source,low,
results/stage10_dataset_expansion/stage10_f_multiscale_context_summary.csv,.csv,True,20.0,15.0,category,vial,1,,,,,,,False,False,False,False,False,False,ad2_summary_or_category_level_source,low,
results/stage10_dataset_expansion/stage10_g_mvtecad2_vial_final_table.csv,.csv,True,17.0,9.0,,vial,1,,,,,,,False,False,False,False,False,False,ad2_summary_or_category_level_source,low,
results/stage11_mvtecad2_multicategory/stage11_f1_vial_path_aligned_drift_matched.csv,.csv,True,39.0,20.0,,vial,1,,,,,,,False,False,False,False,False,False,ad2_summary_or_category_level_source,low,
results/stage11_mvtecad2_multicategory/stage11_f1_vial_path_aligned_drift_summary.csv,.csv,True,2.0,11.0,,vial,1,,,,,,,False,False,False,False,False,False,ad2_summary_or_category_level_source,low,
results/stage11_mvtecad2_multicategory/stage11_f2_vial_source_aligned_drift_matched.csv,.csv,True,38.0,42.0,,vial,1,,,,,,,False,False,False,False,False,False,ad2_summary_or_category_level_source,low,
results/stage11_mvtecad2_multicategory/stage11_f2_vial_source_aligned_drift_summary.csv,.csv,True,1.0,25.0,category,vial,1,,,,,,,False,False,False,False,False,False,ad2_summary_or_category_level_source,low,
results/stage11_mvtecad2_multicategory/stage11_f2_vial_source_aligned_drift_unmatched.csv,.csv,True,66.0,2.0,,vial,1,,,,,,,False,False,False,False,False,False,ad2_summary_or_category_level_source,low,
results/stage11_mvtecad2_multicategory/stage11_f3_vial_image_set_keys.csv,.csv,True,142.0,13.0,,vial,1,image_path,label,,,,,True,True,False,False,False,False,ad2_summary_or_category_level_source,low,label
results/stage11_mvtecad2_multicategory/stage11_f3_vial_image_set_overlap.csv,.csv,True,4.0,9.0,,vial,1,,,,,,,False,False,False,False,False,False,ad2_summary_or_category_level_source,low,
results/stage11_mvtecad2_multicategory/stage11_f3_vial_image_set_overlap_summary.csv,.csv,True,1.0,8.0,,vial,1,,,,,,,False,False,False,False,False,False,ad2_summary_or_category_level_source,low,
results/stage11_mvtecad2_multicategory/stage11_f_vial_candidate_policy_drift_matched.csv,.csv,True,39.0,22.0,,vial,1,image_key,,,,,,True,False,False,False,False,False,ad2_summary_or_category_level_source,low,
results/stage11_mvtecad2_multicategory/stage11_f_vial_candidate_policy_drift_summary.csv,.csv,True,3.0,12.0,,vial,1,,,,,,,False,False,False,False,False,False,ad2_summary_or_category_level_source,low,
results/stage14_strong_vlm_baselines/stage14_c2_winclip_fruit_jelly_metrics.csv,.csv,True,1.0,4.0,,fruit_jelly,1,,,,,,,False,False,False,False,False,False,ad2_summary_or_category_level_source,low,
results/stage14_strong_vlm_baselines/stage14_c3_fruit_jelly_external_baseline_comparison.csv,.csv,True,6.0,9.0,category,fruit_jelly,1,,,,,,,False,False,False,False,False,False,ad2_summary_or_category_level_source,low,
results/stage14_strong_vlm_baselines/stage14_d_winclip_fruit_jelly_sensitivity.csv,.csv,True,24.0,13.0,category,fruit_jelly,1,,,,,,,False,False,False,False,False,False,ad2_summary_or_category_level_source,low,
results/stage15_modern_detector_baselines/stage15_b_efficientad_fruit_jelly_metrics.csv,.csv,True,1.0,4.0,,fruit_jelly,1,,,,,,,False,False,False,False,False,False,ad2_summary_or_category_level_source,low,
results/stage15_modern_detector_baselines/stage15_c_fruit_jelly_modern_baseline_comparison.csv,.csv,True,8.0,9.0,category,fruit_jelly,1,,,,,,,False,False,False,False,False,False,ad2_summary_or_category_level_source,low,
results/stage17_defensive_sensitivity/stage17_a_efficientad100_fruit_jelly.csv,.csv,True,1.0,16.0,category,fruit_jelly,1,,,,,,,False,False,False,False,False,False,ad2_summary_or_category_level_source,low,
results/stage17_defensive_sensitivity/stage17_a_efficientad100_vs_30_delta.csv,.csv,True,4.0,5.0,category,fruit_jelly,1,,,,,,,False,False,False,False,False,False,ad2_summary_or_category_level_source,low,
